freq,hhtyp,incgrp,unit,geo,year,value
A,A_GE3,B_MD60,PC,EU27_2007,2020,
A,A_GE3,B_MD60,PC,EU27_2020,2020,19.7
A,A_GE3,B_MD60,PC,EU28,2020,
A,A_GE3,B_MD60,PC,FI,2020,
A,A_GE3,B_MD60,PC,FR,2020,5.4
A,A_GE3,B_MD60,PC,HR,2020,20.3
A,A_GE3,B_MD60,PC,HU,2020,27.5
A,A_GE3,B_MD60,PC,IE,2020,28.0
A,A_GE3,B_MD60,PC,IS,2020,
A,A_GE3,B_MD60,PC,IT,2020,14.0
A,A_GE3,B_MD60,PC,LT,2020,21.1
A,A_GE3,B_MD60,PC,LU,2020,30.2
A,A_GE3,B_MD60,PC,LV,2020,8.4
A,A_GE3,B_MD60,PC,ME,2020,
A,A_GE3,B_MD60,PC,MK,2020,
A,A_GE3,B_MD60,PC,MT,2020,0.0
A,A_GE3,B_MD60,PC,NL,2020,4.8
A,A_GE3,B_MD60,PC,NO,2020,
A,A_GE3,B_MD60,PC,PL,2020,6.1
A,A_GE3,B_MD60,PC,PT,2020,15.0
A,A_GE3,B_MD60,PC,RO,2020,27.4
A,A_GE3,B_MD60,PC,RS,2020,40.8
A,A_GE3,B_MD60,PC,SE,2020,30.5
A,A_GE3,B_MD60,PC,SI,2020,18.5
A,A_GE3,B_MD60,PC,SK,2020,19.2
A,A_GE3,B_MD60,PC,TR,2020,24.9
A,A_GE3,B_MD60,PC,UK,2020,
A,A_GE3,B_MD60,PC,XK,2020,
A,A_GE3,TOTAL,PC,AL,2020,
A,A_GE3,TOTAL,PC,AT,2020,6.2
A,A_GE3,TOTAL,PC,BE,2020,3.4
A,A_GE3,TOTAL,PC,BG,2020,16.9
A,A_GE3,TOTAL,PC,CH,2020,11.8
A,A_GE3,TOTAL,PC,CY,2020,13.1
A,A_GE3,TOTAL,PC,CZ,2020,1.2
A,A_GE3,TOTAL,PC,DE,2020,5.7
A,A_GE3,TOTAL,PC,DK,2020,2.8
A,A_GE3,TOTAL,PC,EA,2020,
A,A_GE3,TOTAL,PC,EA17,2020,
A,A_GE3,TOTAL,PC,EA18,2020,
A,A_GE3,TOTAL,PC,EA19,2020,
A,A_GE3,TOTAL,PC,EA20,2020,8.2
A,A_GE3,TOTAL,PC,EE,2020,9.3
A,A_GE3,TOTAL,PC,EL,2020,34.7
A,A_GE3,TOTAL,PC,ES,2020,13.1
A,A_GE3,TOTAL,PC,EU,2020,
A,A_GE3,TOTAL,PC,EU15,2020,
A,A_GE3,TOTAL,PC,EU27_2007,2020,
A,A_GE3,TOTAL,PC,EU27_2020,2020,7.6
A,A_GE3,TOTAL,PC,EU28,2020,
A,A_GE3,TOTAL,PC,FI,2020,8.6
A,A_GE3,TOTAL,PC,FR,2020,6.8
A,A_GE3,TOTAL,PC,HR,2020,8.1
A,A_GE3,TOTAL,PC,HU,2020,7.0
A,A_GE3,TOTAL,PC,IE,2020,5.3
A,A_GE3,TOTAL,PC,IS,2020,
A,A_GE3,TOTAL,PC,IT,2020,2.9
A,A_GE3,TOTAL,PC,LT,2020,6.1
A,A_GE3,TOTAL,PC,LU,2020,6.6
A,A_GE3,TOTAL,PC,LV,2020,4.0
A,A_GE3,TOTAL,PC,ME,2020,
A,A_GE3,TOTAL,PC,MK,2020,
A,A_GE3,TOTAL,PC,MT,2020,4.6
A,A_GE3,TOTAL,PC,NL,2020,1.5
A,A_GE3,TOTAL,PC,NO,2020,5.1
A,A_GE3,TOTAL,PC,PL,2020,3.9
A,A_GE3,TOTAL,PC,PT,2020,4.4
A,A_GE3,TOTAL,PC,RO,2020,10.1
A,A_GE3,TOTAL,PC,RS,2020,14.6
A,A_GE3,TOTAL,PC,SE,2020,6.6
A,A_GE3,TOTAL,PC,SI,2020,5.7
A,A_GE3,TOTAL,PC,SK,2020,8.8
A,A_GE3,TOTAL,PC,TR,2020,15.9
A,A_GE3,TOTAL,PC,UK,2020,
A,A_GE3,TOTAL,PC,XK,2020,
A,A_GE3_DCH,A_MD60,PC,AL,2020,
A,A_GE3_DCH,A_MD60,PC,AT,2020,7.7
A,A_GE3_DCH,A_MD60,PC,BE,2020,5.3
A,A_GE3_DCH,A_MD60,PC,BG,2020,17.0
A,A_GE3_DCH,A_MD60,PC,CH,2020,15.7
A,A_GE3_DCH,A_MD60,PC,CY,2020,16.6
A,A_GE3_DCH,A_MD60,PC,CZ,2020,0.7
A,A_GE3_DCH,A_MD60,PC,DE,2020,9.4
A,A_GE3_DCH,A_MD60,PC,DK,2020,4.0
A,A_GE3_DCH,A_MD60,PC,EA,2020,
A,A_GE3_DCH,A_MD60,PC,EA18,2020,
A,A_GE3_DCH,A_MD60,PC,EA19,2020,
A,A_GE3_DCH,A_MD60,PC,EA20,2020,12.4
A,A_GE3_DCH,A_MD60,PC,EE,2020,5.1
A,A_GE3_DCH,A_MD60,PC,EL,2020,42.6
A,A_GE3_DCH,A_MD60,PC,ES,2020,19.2
A,A_GE3_DCH,A_MD60,PC,EU,2020,
A,A_GE3_DCH,A_MD60,PC,EU27_2007,2020,
A,A_GE3_DCH,A_MD60,PC,EU27_2020,2020,10.5
A,A_GE3_DCH,A_MD60,PC,EU28,2020,
A,A_GE3_DCH,A_MD60,PC,FI,2020,15.2
A,A_GE3_DCH,A_MD60,PC,FR,2020,14.4
A,A_GE3_DCH,A_MD60,PC,HR,2020,8.9
A,A_GE3_DCH,A_MD60,PC,HU,2020,12.8
A,A_GE3_DCH,A_MD60,PC,IE,2020,9.1
A,A_GE3_DCH,A_MD60,PC,IS,2020,
A,A_GE3_DCH,A_MD60,PC,IT,2020,8.4
A,A_GE3_DCH,A_MD60,PC,LT,2020,4.0
A,A_GE3_DCH,A_MD60,PC,LU,2020,16.7
A,A_GE3_DCH,A_MD60,PC,LV,2020,9.2
A,A_GE3_DCH,A_MD60,PC,ME,2020,
A,A_GE3_DCH,A_MD60,PC,MK,2020,
A,A_GE3_DCH,A_MD60,PC,MT,2020,2.9
A,A_GE3_DCH,A_MD60,PC,NL,2020,1.3
A,A_GE3_DCH,A_MD60,PC,NO,2020,5.7
A,A_GE3_DCH,A_MD60,PC,PL,2020,3.5
A,A_GE3_DCH,A_MD60,PC,PT,2020,5.4
A,A_GE3_DCH,A_MD60,PC,RO,2020,15.6
A,A_GE3_DCH,A_MD60,PC,RS,2020,16.6
A,A_GE3_DCH,A_MD60,PC,SE,2020,8.7
A,A_GE3_DCH,A_MD60,PC,SI,2020,7.5
A,A_GE3_DCH,A_MD60,PC,SK,2020,5.1
A,A_GE3_DCH,A_MD60,PC,TR,2020,17.3
A,A_GE3_DCH,A_MD60,PC,UK,2020,
A,A_GE3_DCH,A_MD60,PC,XK,2020,
A,A_GE3_DCH,B_MD60,PC,AL,2020,
A,A_GE3_DCH,B_MD60,PC,AT,2020,15.2
A,A_GE3_DCH,B_MD60,PC,BE,2020,9.1
A,A_GE3_DCH,B_MD60,PC,BG,2020,49.2
A,A_GE3_DCH,B_MD60,PC,CH,2020,16.6
A,A_GE3_DCH,B_MD60,PC,CY,2020,40.7
A,A_GE3_DCH,B_MD60,PC,CZ,2020,13.9
A,A_GE3_DCH,B_MD60,PC,DE,2020,34.5
A,A_GE3_DCH,B_MD60,PC,DK,2020,13.6
A,A_GE3_DCH,B_MD60,PC,EA,2020,
A,A_GE3_DCH,B_MD60,PC,EA18,2020,
A,A_GE3_DCH,B_MD60,PC,EA19,2020,
A,A_GE3_DCH,B_MD60,PC,EA20,2020,30.7
A,A_GE3_DCH,B_MD60,PC,EE,2020,23.5
A,A_GE3_DCH,B_MD60,PC,EL,2020,73.4
A,A_GE3_DCH,B_MD60,PC,ES,2020,37.1
A,A_GE3_DCH,B_MD60,PC,EU,2020,
A,A_GE3_DCH,B_MD60,PC,EU27_2007,2020,
A,A_GE3_DCH,B_MD60,PC,EU27_2020,2020,29.0
A,A_GE3_DCH,B_MD60,PC,EU28,2020,
A,A_GE3_DCH,B_MD60,PC,FI,2020,36.0
A,A_GE3_DCH,B_MD60,PC,FR,2020,32.1
A,A_GE3_DCH,B_MD60,PC,HR,2020,29.2
A,A_GE3_DCH,B_MD60,PC,HU,2020,47.8
A,A_GE3_DCH,B_MD60,PC,IE,2020,74.6
A,A_GE3_DCH,B_MD60,PC,IS,2020,
A,A_GE3_DCH,B_MD60,PC,IT,2020,16.3
A,A_GE3_DCH,B_MD60,PC,LT,2020,0.0
A,A_GE3_DCH,B_MD60,PC,LU,2020,18.6
A,A_GE3_DCH,B_MD60,PC,LV,2020,13.1
A,A_GE3_DCH,B_MD60,PC,ME,2020,
A,A_GE3_DCH,B_MD60,PC,MK,2020,
A,A_GE3_DCH,B_MD60,PC,MT,2020,87.3
A,A_GE3_DCH,B_MD60,PC,NL,2020,9.1
A,A_GE3_DCH,B_MD60,PC,NO,2020,37.4
A,A_GE3_DCH,B_MD60,PC,PL,2020,5.5
A,A_GE3_DCH,B_MD60,PC,PT,2020,19.4
A,A_GE3_DCH,B_MD60,PC,RO,2020,40.8
A,A_GE3_DCH,B_MD60,PC,RS,2020,32.8
A,A_GE3_DCH,B_MD60,PC,SE,2020,14.4
A,A_GE3_DCH,B_MD60,PC,SI,2020,35.5
A,A_GE3_DCH,B_MD60,PC,SK,2020,39.1
A,A_GE3_DCH,B_MD60,PC,TR,2020,38.5
A,A_GE3_DCH,B_MD60,PC,UK,2020,
A,A_GE3_DCH,B_MD60,PC,XK,2020,
A,A_GE3_DCH,TOTAL,PC,AL,2020,
A,A_GE3_DCH,TOTAL,PC,AT,2020,9.2
A,A_GE3_DCH,TOTAL,PC,BE,2020,5.6
A,A_GE3_DCH,TOTAL,PC,BG,2020,24.3
A,A_GE3_DCH,TOTAL,PC,CH,2020,15.9
A,A_GE3_DCH,TOTAL,PC,CY,2020,18.5
A,A_GE3_DCH,TOTAL,PC,CZ,2020,2.1
A,A_GE3_DCH,TOTAL,PC,DE,2020,11.5
A,A_GE3_DCH,TOTAL,PC,DK,2020,4.3
A,A_GE3_DCH,TOTAL,PC,EA,2020,
A,A_GE3_DCH,TOTAL,PC,EA17,2020,
A,A_GE3_DCH,TOTAL,PC,EA18,2020,
A,A_GE3_DCH,TOTAL,PC,EA19,2020,
A,A_GE3_DCH,TOTAL,PC,EA20,2020,15.5
A,A_GE3_DCH,TOTAL,PC,EE,2020,6.9
A,A_GE3_DCH,TOTAL,PC,EL,2020,48.4
A,A_GE3_DCH,TOTAL,PC,ES,2020,23.2
A,A_GE3_DCH,TOTAL,PC,EU,2020,
A,A_GE3_DCH,TOTAL,PC,EU15,2020,
A,A_GE3_DCH,TOTAL,PC,EU27_2007,2020,
A,A_GE3_DCH,TOTAL,PC,EU27_2020,2020,13.5
A,A_GE3_DCH,TOTAL,PC,EU28,2020,
A,A_GE3_DCH,TOTAL,PC,FI,2020,17.5
A,A_GE3_DCH,TOTAL,PC,FR,2020,17.6
A,A_GE3_DCH,TOTAL,PC,HR,2020,11.6
A,A_GE3_DCH,TOTAL,PC,HU,2020,18.9
A,A_GE3_DCH,TOTAL,PC,IE,2020,13.2
A,A_GE3_DCH,TOTAL,PC,IS,2020,
A,A_GE3_DCH,TOTAL,PC,IT,2020,10.1
A,A_GE3_DCH,TOTAL,PC,LT,2020,3.8
A,A_GE3_DCH,TOTAL,PC,LU,2020,17.2
A,A_GE3_DCH,TOTAL,PC,LV,2020,9.7
A,A_GE3_DCH,TOTAL,PC,ME,2020,
A,A_GE3_DCH,TOTAL,PC,MK,2020,
A,A_GE3_DCH,TOTAL,PC,MT,2020,9.7
A,A_GE3_DCH,TOTAL,PC,NL,2020,1.8
A,A_GE3_DCH,TOTAL,PC,NO,2020,8.2
A,A_GE3_DCH,TOTAL,PC,PL,2020,3.8
A,A_GE3_DCH,TOTAL,PC,PT,2020,7.6
A,A_GE3_DCH,TOTAL,PC,RO,2020,22.4
A,A_GE3_DCH,TOTAL,PC,RS,2020,18.9
A,A_GE3_DCH,TOTAL,PC,SE,2020,9.2
A,A_GE3_DCH,TOTAL,PC,SI,2020,8.8
A,A_GE3_DCH,TOTAL,PC,SK,2020,11.6
A,A_GE3_DCH,TOTAL,PC,TR,2020,21.9
A,A_GE3_DCH,TOTAL,PC,UK,2020,
A,A_GE3_DCH,TOTAL,PC,XK,2020,
A,HH_DCH,A_MD60,PC,AL,2020,
A,HH_DCH,A_MD60,PC,AT,2020,7.1
A,HH_DCH,A_MD60,PC,BE,2020,5.0
A,HH_DCH,A_MD60,PC,BG,2020,14.6
A,HH_DCH,A_MD60,PC,CH,2020,11.1
A,HH_DCH,A_MD60,PC,CY,2020,12.8
A,HH_DCH,A_MD60,PC,CZ,2020,2.6
A,HH_DCH,A_MD60,PC,DE,2020,7.9
A,HH_DCH,A_MD60,PC,DK,2020,6.3
A,HH_DCH,A_MD60,PC,EA,2020,
A,HH_DCH,A_MD60,PC,EA18,2020,
A,HH_DCH,A_MD60,PC,EA19,2020,
A,HH_DCH,A_MD60,PC,EA20,2020,9.3
A,HH_DCH,A_MD60,PC,EE,2020,7.2
A,HH_DCH,A_MD60,PC,EL,2020,38.0
A,HH_DCH,A_MD60,PC,ES,2020,13.7
A,HH_DCH,A_MD60,PC,EU,2020,
A,HH_DCH,A_MD60,PC,EU27_2007,2020,
A,HH_DCH,A_MD60,PC,EU27_2020,2020,8.8
A,HH_DCH,A_MD60,PC,EU28,2020,
A,HH_DCH,A_MD60,PC,FI,2020,13.2
A,HH_DCH,A_MD60,PC,FR,2020,10.5
A,HH_DCH,A_MD60,PC,HR,2020,8.4
A,HH_DCH,A_MD60,PC,HU,2020,8.5
A,HH_DCH,A_MD60,PC,IE,2020,11.2
A,HH_DCH,A_MD60,PC,IS,2020,
A,HH_DCH,A_MD60,PC,IT,2020,5.7
A,HH_DCH,A_MD60,PC,LT,2020,5.1
A,HH_DCH,A_MD60,PC,LU,2020,9.2
A,HH_DCH,A_MD60,PC,LV,2020,8.8
A,HH_DCH,A_MD60,PC,ME,2020,
A,HH_DCH,A_MD60,PC,MK,2020,
A,HH_DCH,A_MD60,PC,MT,2020,4.8
A,HH_DCH,A_MD60,PC,NL,2020,2.5
A,HH_DCH,A_MD60,PC,NO,2020,8.5
A,HH_DCH,A_MD60,PC,PL,2020,4.1
A,HH_DCH,A_MD60,PC,PT,2020,5.6
A,HH_DCH,A_MD60,PC,RO,2020,12.0
A,HH_DCH,A_MD60,PC,RS,2020,14.8
A,HH_DCH,A_MD60,PC,SE,2020,7.1
A,HH_DCH,A_MD60,PC,SI,2020,7.8
A,HH_DCH,A_MD60,PC,SK,2020,5.7
A,HH_DCH,A_MD60,PC,TR,2020,18.4
A,HH_DCH,A_MD60,PC,UK,2020,
A,HH_DCH,A_MD60,PC,XK,2020,
A,HH_DCH,B_MD60,PC,AL,2020,
A,HH_DCH,B_MD60,PC,AT,2020,28.2
A,HH_DCH,B_MD60,PC,BE,2020,19.5
A,HH_DCH,B_MD60,PC,BG,2020,39.3
A,HH_DCH,B_MD60,PC,CH,2020,21.1
A,HH_DCH,B_MD60,PC,CY,2020,41.6
A,HH_DCH,B_MD60,PC,CZ,2020,21.2
A,HH_DCH,B_MD60,PC,DE,2020,17.7
A,HH_DCH,B_MD60,PC,DK,2020,23.2
A,HH_DCH,B_MD60,PC,EA,2020,
A,HH_DCH,B_MD60,PC,EA18,2020,
A,HH_DCH,B_MD60,PC,EA19,2020,
A,HH_DCH,B_MD60,PC,EA20,2020,27.3
A,HH_DCH,B_MD60,PC,EE,2020,17.6
A,HH_DCH,B_MD60,PC,EL,2020,77.2
A,HH_DCH,B_MD60,PC,ES,2020,32.8
A,HH_DCH,B_MD60,PC,EU,2020,
A,HH_DCH,B_MD60,PC,EU27_2007,2020,
A,HH_DCH,B_MD60,PC,EU27_2020,2020,26.7
A,HH_DCH,B_MD60,PC,EU28,2020,
A,HH_DCH,B_MD60,PC,FI,2020,33.5
A,HH_DCH,B_MD60,PC,FR,2020,35.8
A,HH_DCH,B_MD60,PC,HR,2020,23.4
A,HH_DCH,B_MD60,PC,HU,2020,31.5
A,HH_DCH,B_MD60,PC,IE,2020,50.0
A,HH_DCH,B_MD60,PC,IS,2020,
A,HH_DCH,B_MD60,PC,IT,2020,14.0
A,HH_DCH,B_MD60,PC,LT,2020,9.3
A,HH_DCH,B_MD60,PC,LU,2020,17.4
A,HH_DCH,B_MD60,PC,LV,2020,13.2
A,HH_DCH,B_MD60,PC,ME,2020,
A,HH_DCH,B_MD60,PC,MK,2020,
A,HH_DCH,B_MD60,PC,MT,2020,25.0
A,HH_DCH,B_MD60,PC,NL,2020,22.9
A,HH_DCH,B_MD60,PC,NO,2020,31.1
A,HH_DCH,B_MD60,PC,PL,2020,7.9
A,HH_DCH,B_MD60,PC,PT,2020,19.3
A,HH_DCH,B_MD60,PC,RO,2020,35.0
A,HH_DCH,B_MD60,PC,RS,2020,34.0
A,HH_DCH,B_MD60,PC,SE,2020,21.1
A,HH_DCH,B_MD60,PC,SI,2020,26.4
A,HH_DCH,B_MD60,PC,SK,2020,24.5
A,HH_DCH,B_MD60,PC,TR,2020,38.4
A,HH_DCH,B_MD60,PC,UK,2020,
A,HH_DCH,B_MD60,PC,XK,2020,
A,HH_DCH,TOTAL,PC,AL,2020,
A,HH_DCH,TOTAL,PC,AT,2020,10.3
A,HH_DCH,TOTAL,PC,BE,2020,6.7
A,HH_DCH,TOTAL,PC,BG,2020,20.6
A,HH_DCH,TOTAL,PC,CH,2020,12.7
A,HH_DCH,TOTAL,PC,CY,2020,15.8
A,HH_DCH,TOTAL,PC,CZ,2020,4.9
A,HH_DCH,TOTAL,PC,DE,2020,9.2
A,HH_DCH,TOTAL,PC,DK,2020,7.7
A,HH_DCH,TOTAL,PC,EA,2020,
A,HH_DCH,TOTAL,PC,EA17,2020,
A,HH_DCH,TOTAL,PC,EA18,2020,
A,HH_DCH,TOTAL,PC,EA19,2020,
A,HH_DCH,TOTAL,PC,EA20,2020,12.5
A,HH_DCH,TOTAL,PC,EE,2020,8.5
A,HH_DCH,TOTAL,PC,EL,2020,46.6
A,HH_DCH,TOTAL,PC,ES,2020,18.4
A,HH_DCH,TOTAL,PC,EU,2020,
A,HH_DCH,TOTAL,PC,EU15,2020,
A,HH_DCH,TOTAL,PC,EU27_2007,2020,
A,HH_DCH,TOTAL,PC,EU27_2020,2020,11.9
A,HH_DCH,TOTAL,PC,EU28,2020,
A,HH_DCH,TOTAL,PC,FI,2020,15.1
A,HH_DCH,TOTAL,PC,FR,2020,15.3
A,HH_DCH,TOTAL,PC,HR,2020,10.7
A,HH_DCH,TOTAL,PC,HU,2020,12.0
A,HH_DCH,TOTAL,PC,IE,2020,16.1
A,HH_DCH,TOTAL,PC,IS,2020,
A,HH_DCH,TOTAL,PC,IT,2020,7.5
A,HH_DCH,TOTAL,PC,LT,2020,5.8
A,HH_DCH,TOTAL,PC,LU,2020,11.0
A,HH_DCH,TOTAL,PC,LV,2020,9.5
A,HH_DCH,TOTAL,PC,ME,2020,
A,HH_DCH,TOTAL,PC,MK,2020,
A,HH_DCH,TOTAL,PC,MT,2020,8.5
A,HH_DCH,TOTAL,PC,NL,2020,4.6
A,HH_DCH,TOTAL,PC,NO,2020,10.6
A,HH_DCH,TOTAL,PC,PL,2020,4.6
A,HH_DCH,TOTAL,PC,PT,2020,7.8
A,HH_DCH,TOTAL,PC,RO,2020,17.2
A,HH_DCH,TOTAL,PC,RS,2020,18.3
A,HH_DCH,TOTAL,PC,SE,2020,9.2
A,HH_DCH,TOTAL,PC,SI,2020,9.5
A,HH_DCH,TOTAL,PC,SK,2020,9.0
A,HH_DCH,TOTAL,PC,TR,2020,23.6
A,HH_DCH,TOTAL,PC,UK,2020,
A,HH_DCH,TOTAL,PC,XK,2020,
A,HH_NDCH,A_MD60,PC,AL,2020,
A,HH_NDCH,A_MD60,PC,AT,2020,3.9
A,HH_NDCH,A_MD60,PC,BE,2020,2.1
A,HH_NDCH,A_MD60,PC,BG,2020,14.1
A,HH_NDCH,A_MD60,PC,CH,2020,6.2
A,HH_NDCH,A_MD60,PC,CY,2020,8.7
A,HH_NDCH,A_MD60,PC,CZ,2020,1.4
A,HH_NDCH,A_MD60,PC,DE,2020,5.1
A,HH_NDCH,A_MD60,PC,DK,2020,4.4
A,HH_NDCH,A_MD60,PC,EA,2020,
A,HH_NDCH,A_MD60,PC,EA18,2020,
A,HH_NDCH,A_MD60,PC,EA19,2020,
A,HH_NDCH,A_MD60,PC,EA20,2020,5.5
A,HH_NDCH,A_MD60,PC,EE,2020,4.8
A,HH_NDCH,A_MD60,PC,EL,2020,31.3
A,HH_NDCH,A_MD60,PC,ES,2020,8.6
A,HH_NDCH,A_MD60,PC,EU,2020,
A,HH_NDCH,A_MD60,PC,EU27_2007,2020,
A,HH_NDCH,A_MD60,PC,EU27_2020,2020,5.4
A,HH_NDCH,A_MD60,PC,EU28,2020,
A,HH_NDCH,A_MD60,PC,FI,2020,7.1
A,HH_NDCH,A_MD60,PC,FR,2020,4.4
A,HH_NDCH,A_MD60,PC,HR,2020,6.3
A,HH_NDCH,A_MD60,PC,HU,2020,5.5
A,HH_NDCH,A_MD60,PC,IE,2020,5.8
A,HH_NDCH,A_MD60,PC,IS,2020,
A,HH_NDCH,A_MD60,PC,IT,2020,2.4
A,HH_NDCH,A_MD60,PC,LT,2020,2.8
A,HH_NDCH,A_MD60,PC,LU,2020,4.3
A,HH_NDCH,A_MD60,PC,LV,2020,3.7
A,HH_NDCH,A_MD60,PC,ME,2020,
A,HH_NDCH,A_MD60,PC,MK,2020,
A,HH_NDCH,A_MD60,PC,MT,2020,3.8
A,HH_NDCH,A_MD60,PC,NL,2020,2.5
A,HH_NDCH,A_MD60,PC,NO,2020,5.5
A,HH_NDCH,A_MD60,PC,PL,2020,3.2
A,HH_NDCH,A_MD60,PC,PT,2020,3.0
A,HH_NDCH,A_MD60,PC,RO,2020,10.4
A,HH_NDCH,A_MD60,PC,RS,2020,11.3
A,HH_NDCH,A_MD60,PC,SE,2020,4.2
A,HH_NDCH,A_MD60,PC,SI,2020,4.2
A,HH_NDCH,A_MD60,PC,SK,2020,6.7
A,HH_NDCH,A_MD60,PC,TR,2020,13.8
A,HH_NDCH,A_MD60,PC,UK,2020,
A,HH_NDCH,A_MD60,PC,XK,2020,
A,HH_NDCH,B_MD60,PC,AL,2020,
A,HH_NDCH,B_MD60,PC,AT,2020,13.0
A,HH_NDCH,B_MD60,PC,BE,2020,10.4
A,HH_NDCH,B_MD60,PC,BG,2020,28.2
A,HH_NDCH,B_MD60,PC,CH,2020,10.2
A,HH_NDCH,B_MD60,PC,CY,2020,11.2
A,HH_NDCH,B_MD60,PC,CZ,2020,6.1
A,HH_NDCH,B_MD60,PC,DE,2020,8.7
A,HH_NDCH,B_MD60,PC,DK,2020,17.6
A,HH_NDCH,B_MD60,PC,EA,2020,
A,HH_NDCH,B_MD60,PC,EA18,2020,
A,HH_NDCH,B_MD60,PC,EA19,2020,
A,HH_NDCH,B_MD60,PC,EA20,2020,13.7
A,HH_NDCH,B_MD60,PC,EE,2020,8.2
A,HH_NDCH,B_MD60,PC,EL,2020,78.6
A,HH_NDCH,B_MD60,PC,ES,2020,18.1
A,HH_NDCH,B_MD60,PC,EU,2020,
A,HH_NDCH,B_MD60,PC,EU27_2007,2020,
A,HH_NDCH,B_MD60,PC,EU27_2020,2020,14.0
A,HH_NDCH,B_MD60,PC,EU28,2020,
A,HH_NDCH,B_MD60,PC,FI,2020,16.8
A,HH_NDCH,B_MD60,PC,FR,2020,16.1
A,HH_NDCH,B_MD60,PC,HR,2020,13.1
A,HH_NDCH,B_MD60,PC,HU,2020,14.3
A,HH_NDCH,B_MD60,PC,IE,2020,14.4
A,HH_NDCH,B_MD60,PC,IS,2020,
A,HH_NDCH,B_MD60,PC,IT,2020,8.2
A,HH_NDCH,B_MD60,PC,LT,2020,8.8
A,HH_NDCH,B_MD60,PC,LU,2020,15.3
A,HH_NDCH,B_MD60,PC,LV,2020,9.7
A,HH_NDCH,B_MD60,PC,ME,2020,
A,HH_NDCH,B_MD60,PC,MK,2020,
A,HH_NDCH,B_MD60,PC,MT,2020,5.0
A,HH_NDCH,B_MD60,PC,NL,2020,8.3
A,HH_NDCH,B_MD60,PC,NO,2020,10.7
A,HH_NDCH,B_MD60,PC,PL,2020,8.0
A,HH_NDCH,B_MD60,PC,PT,2020,7.0
A,HH_NDCH,B_MD60,PC,RO,2020,26.9
A,HH_NDCH,B_MD60,PC,RS,2020,30.8
A,HH_NDCH,B_MD60,PC,SE,2020,15.0
A,HH_NDCH,B_MD60,PC,SI,2020,10.0
A,HH_NDCH,B_MD60,PC,SK,2020,15.1
A,HH_NDCH,B_MD60,PC,TR,2020,19.2
A,HH_NDCH,B_MD60,PC,UK,2020,
A,HH_NDCH,B_MD60,PC,XK,2020,
A,HH_NDCH,TOTAL,PC,AL,2020,
A,HH_NDCH,TOTAL,PC,AT,2020,5.1
A,HH_NDCH,TOTAL,PC,BE,2020,3.1
A,HH_NDCH,TOTAL,PC,BG,2020,16.8
A,HH_NDCH,TOTAL,PC,CH,2020,6.9
A,HH_NDCH,TOTAL,PC,CY,2020,9.2
A,HH_NDCH,TOTAL,PC,CZ,2020,1.8
A,HH_NDCH,TOTAL,PC,DE,2020,5.7
A,HH_NDCH,TOTAL,PC,DK,2020,6.2
A,HH_NDCH,TOTAL,PC,EA,2020,
A,HH_NDCH,TOTAL,PC,EA17,2020,
A,HH_NDCH,TOTAL,PC,EA18,2020,
A,HH_NDCH,TOTAL,PC,EA19,2020,
A,HH_NDCH,TOTAL,PC,EA20,2020,6.7
A,HH_NDCH,TOTAL,PC,EE,2020,5.7
A,HH_NDCH,TOTAL,PC,EL,2020,39.5
A,HH_NDCH,TOTAL,PC,ES,2020,10.0
A,HH_NDCH,TOTAL,PC,EU,2020,
A,HH_NDCH,TOTAL,PC,EU15,2020,
A,HH_NDCH,TOTAL,PC,EU27_2007,2020,
A,HH_NDCH,TOTAL,PC,EU27_2020,2020,6.7
A,HH_NDCH,TOTAL,PC,EU28,2020,
A,HH_NDCH,TOTAL,PC,FI,2020,8.5
A,HH_NDCH,TOTAL,PC,FR,2020,5.9
A,HH_NDCH,TOTAL,PC,HR,2020,8.0
A,HH_NDCH,TOTAL,PC,HU,2020,6.7
A,HH_NDCH,TOTAL,PC,IE,2020,6.9
A,HH_NDCH,TOTAL,PC,IS,2020,
A,HH_NDCH,TOTAL,PC,IT,2020,3.4
A,HH_NDCH,TOTAL,PC,LT,2020,4.3
A,HH_NDCH,TOTAL,PC,LU,2020,5.6
A,HH_NDCH,TOTAL,PC,LV,2020,5.4
A,HH_NDCH,TOTAL,PC,ME,2020,
A,HH_NDCH,TOTAL,PC,MK,2020,
A,HH_NDCH,TOTAL,PC,MT,2020,4.0
A,HH_NDCH,TOTAL,PC,NL,2020,3.2
A,HH_NDCH,TOTAL,PC,NO,2020,6.1
A,HH_NDCH,TOTAL,PC,PL,2020,3.9
A,HH_NDCH,TOTAL,PC,PT,2020,3.7
A,HH_NDCH,TOTAL,PC,RO,2020,12.7
A,HH_NDCH,TOTAL,PC,RS,2020,15.4
A,HH_NDCH,TOTAL,PC,SE,2020,5.7
A,HH_NDCH,TOTAL,PC,SI,2020,5.3
A,HH_NDCH,TOTAL,PC,SK,2020,7.5
A,HH_NDCH,TOTAL,PC,TR,2020,14.5
A,HH_NDCH,TOTAL,PC,UK,2020,
A,HH_NDCH,TOTAL,PC,XK,2020,
A,TOTAL,A_MD60,PC,AL,2020,
A,TOTAL,A_MD60,PC,AT,2020,5.4
A,TOTAL,A_MD60,PC,BE,2020,3.7
A,TOTAL,A_MD60,PC,BG,2020,14.4
A,TOTAL,A_MD60,PC,CH,2020,8.4
A,TOTAL,A_MD60,PC,CY,2020,10.9
