dim0,dim1,dim2,dim3,dim4,geo,year,value
A,TO_EMP,EMP,M,PC,MK,2009,90.0
A,TO_EMP,EMP,M,PC,MT,2009,96.1
A,TO_EMP,EMP,M,PC,NL,2009,94.9
A,TO_EMP,EMP,M,PC,NO,2009,93.9
A,TO_EMP,EMP,M,PC,PL,2009,95.0
A,TO_EMP,EMP,M,PC,PT,2009,92.2
A,TO_EMP,EMP,M,PC,RO,2009,98.7
A,TO_EMP,EMP,M,PC,RS,2009,81.8
A,TO_EMP,EMP,M,PC,SE,2009,92.5
A,TO_EMP,EMP,M,PC,SI,2009,94.5
A,TO_EMP,EMP,M,PC,SK,2009,95.2
A,TO_EMP,EMP,M,PC,TR,2009,92.3
A,TO_EMP,EMP,M,PC,UK,2009,94.8
A,TO_EMP,EMP,T,PC,AL,2009,
A,TO_EMP,EMP,T,PC,AT,2009,91.2
A,TO_EMP,EMP,T,PC,BE,2009,93.7
A,TO_EMP,EMP,T,PC,BG,2009,92.4
A,TO_EMP,EMP,T,PC,CH,2009,91.9
A,TO_EMP,EMP,T,PC,CY,2009,91.7
A,TO_EMP,EMP,T,PC,CZ,2009,95.4
A,TO_EMP,EMP,T,PC,DE,2009,94.0
A,TO_EMP,EMP,T,PC,DK,2009,92.6
A,TO_EMP,EMP,T,PC,EA,2009,92.7
A,TO_EMP,EMP,T,PC,EA18,2009,92.7
A,TO_EMP,EMP,T,PC,EA19,2009,92.7
A,TO_EMP,EMP,T,PC,EA20,2009,
A,TO_EMP,EMP,T,PC,EE,2009,92.9
A,TO_EMP,EMP,T,PC,EL,2009,89.3
A,TO_EMP,EMP,T,PC,ES,2009,89.0
A,TO_EMP,EMP,T,PC,EU,2009,93.2
A,TO_EMP,EMP,T,PC,EU27_2007,2009,93.2
A,TO_EMP,EMP,T,PC,EU27_2020,2009,93.2
A,TO_EMP,EMP,T,PC,EU28,2009,93.2
A,TO_EMP,EMP,T,PC,FI,2009,90.2
A,TO_EMP,EMP,T,PC,FR,2009,93.6
A,TO_EMP,EMP,T,PC,HR,2009,89.6
A,TO_EMP,EMP,T,PC,HU,2009,91.0
A,TO_EMP,EMP,T,PC,IE,2009,93.0
A,TO_EMP,EMP,T,PC,IS,2009,89.2
A,TO_EMP,EMP,T,PC,IT,2009,92.5
A,TO_EMP,EMP,T,PC,LT,2009,94.2
A,TO_EMP,EMP,T,PC,LU,2009,94.1
A,TO_EMP,EMP,T,PC,LV,2009,90.7
A,TO_EMP,EMP,T,PC,ME,2009,
A,TO_EMP,EMP,T,PC,MK,2009,89.7
A,TO_EMP,EMP,T,PC,MT,2009,95.8
A,TO_EMP,EMP,T,PC,NL,2009,93.4
A,TO_EMP,EMP,T,PC,NO,2009,93.5
A,TO_EMP,EMP,T,PC,PL,2009,94.8
A,TO_EMP,EMP,T,PC,PT,2009,92.0
A,TO_EMP,EMP,T,PC,RO,2009,98.4
A,TO_EMP,EMP,T,PC,RS,2009,81.8
A,TO_EMP,EMP,T,PC,SE,2009,91.5
A,TO_EMP,EMP,T,PC,SI,2009,94.8
A,TO_EMP,EMP,T,PC,SK,2009,94.4
A,TO_EMP,EMP,T,PC,TR,2009,89.6
A,TO_EMP,EMP,T,PC,UK,2009,93.1
A,TO_EMP,EMP_FT,F,PC,AL,2009,
A,TO_EMP,EMP_FT,F,PC,AT,2009,90.3
A,TO_EMP,EMP_FT,F,PC,BE,2009,93.9
A,TO_EMP,EMP_FT,F,PC,BG,2009,92.9
A,TO_EMP,EMP_FT,F,PC,CH,2009,92.0
A,TO_EMP,EMP_FT,F,PC,CY,2009,93.0
A,TO_EMP,EMP_FT,F,PC,CZ,2009,93.8
A,TO_EMP,EMP_FT,F,PC,DE,2009,94.1
A,TO_EMP,EMP_FT,F,PC,DK,2009,93.0
A,TO_EMP,EMP_FT,F,PC,EA,2009,92.8
A,TO_EMP,EMP_FT,F,PC,EA18,2009,92.8
A,TO_EMP,EMP_FT,F,PC,EA19,2009,92.8
A,TO_EMP,EMP_FT,F,PC,EA20,2009,
A,TO_EMP,EMP_FT,F,PC,EE,2009,93.9
A,TO_EMP,EMP_FT,F,PC,EL,2009,88.7
A,TO_EMP,EMP_FT,F,PC,ES,2009,88.9
A,TO_EMP,EMP_FT,F,PC,EU,2009,93.3
A,TO_EMP,EMP_FT,F,PC,EU27_2007,2009,93.4
A,TO_EMP,EMP_FT,F,PC,EU27_2020,2009,93.4
A,TO_EMP,EMP_FT,F,PC,EU28,2009,93.3
A,TO_EMP,EMP_FT,F,PC,FI,2009,90.4
A,TO_EMP,EMP_FT,F,PC,FR,2009,94.4
A,TO_EMP,EMP_FT,F,PC,HR,2009,89.3
A,TO_EMP,EMP_FT,F,PC,HU,2009,90.4
A,TO_EMP,EMP_FT,F,PC,IE,2009,95.9
A,TO_EMP,EMP_FT,F,PC,IS,2009,92.4
A,TO_EMP,EMP_FT,F,PC,IT,2009,91.9
A,TO_EMP,EMP_FT,F,PC,LT,2009,94.7
A,TO_EMP,EMP_FT,F,PC,LU,2009,95.5
A,TO_EMP,EMP_FT,F,PC,LV,2009,90.9
A,TO_EMP,EMP_FT,F,PC,ME,2009,
A,TO_EMP,EMP_FT,F,PC,MK,2009,89.7
A,TO_EMP,EMP_FT,F,PC,MT,2009,97.2
A,TO_EMP,EMP_FT,F,PC,NL,2009,96.9
A,TO_EMP,EMP_FT,F,PC,NO,2009,95.6
A,TO_EMP,EMP_FT,F,PC,PL,2009,95.7
A,TO_EMP,EMP_FT,F,PC,PT,2009,93.9
A,TO_EMP,EMP_FT,F,PC,RO,2009,98.2
A,TO_EMP,EMP_FT,F,PC,RS,2009,85.4
A,TO_EMP,EMP_FT,F,PC,SE,2009,93.7
A,TO_EMP,EMP_FT,F,PC,SI,2009,95.6
A,TO_EMP,EMP_FT,F,PC,SK,2009,93.8
A,TO_EMP,EMP_FT,F,PC,TR,2009,85.8
A,TO_EMP,EMP_FT,F,PC,UK,2009,92.6
A,TO_EMP,EMP_FT,M,PC,AL,2009,
A,TO_EMP,EMP_FT,M,PC,AT,2009,93.0
A,TO_EMP,EMP_FT,M,PC,BE,2009,95.5
A,TO_EMP,EMP_FT,M,PC,BG,2009,92.7
A,TO_EMP,EMP_FT,M,PC,CH,2009,94.9
A,TO_EMP,EMP_FT,M,PC,CY,2009,91.5
A,TO_EMP,EMP_FT,M,PC,CZ,2009,96.9
A,TO_EMP,EMP_FT,M,PC,DE,2009,96.8
A,TO_EMP,EMP_FT,M,PC,DK,2009,95.4
A,TO_EMP,EMP_FT,M,PC,EA,2009,94.6
A,TO_EMP,EMP_FT,M,PC,EA18,2009,94.6
A,TO_EMP,EMP_FT,M,PC,EA19,2009,94.6
A,TO_EMP,EMP_FT,M,PC,EA20,2009,
A,TO_EMP,EMP_FT,M,PC,EE,2009,93.8
A,TO_EMP,EMP_FT,M,PC,EL,2009,92.3
A,TO_EMP,EMP_FT,M,PC,ES,2009,90.6
A,TO_EMP,EMP_FT,M,PC,EU,2009,95.0
A,TO_EMP,EMP_FT,M,PC,EU27_2007,2009,95.0
A,TO_EMP,EMP_FT,M,PC,EU27_2020,2009,94.9
A,TO_EMP,EMP_FT,M,PC,EU28,2009,95.0
A,TO_EMP,EMP_FT,M,PC,FI,2009,92.3
A,TO_EMP,EMP_FT,M,PC,FR,2009,94.7
A,TO_EMP,EMP_FT,M,PC,HR,2009,90.3
A,TO_EMP,EMP_FT,M,PC,HU,2009,93.0
A,TO_EMP,EMP_FT,M,PC,IE,2009,95.5
A,TO_EMP,EMP_FT,M,PC,IS,2009,92.0
A,TO_EMP,EMP_FT,M,PC,IT,2009,94.7
A,TO_EMP,EMP_FT,M,PC,LT,2009,94.4
A,TO_EMP,EMP_FT,M,PC,LU,2009,95.3
A,TO_EMP,EMP_FT,M,PC,LV,2009,92.0
A,TO_EMP,EMP_FT,M,PC,ME,2009,
A,TO_EMP,EMP_FT,M,PC,MK,2009,90.9
A,TO_EMP,EMP_FT,M,PC,MT,2009,96.5
A,TO_EMP,EMP_FT,M,PC,NL,2009,96.3
A,TO_EMP,EMP_FT,M,PC,NO,2009,94.5
A,TO_EMP,EMP_FT,M,PC,PL,2009,95.5
A,TO_EMP,EMP_FT,M,PC,PT,2009,92.8
A,TO_EMP,EMP_FT,M,PC,RO,2009,98.8
A,TO_EMP,EMP_FT,M,PC,RS,2009,84.3
A,TO_EMP,EMP_FT,M,PC,SE,2009,93.6
A,TO_EMP,EMP_FT,M,PC,SI,2009,94.7
A,TO_EMP,EMP_FT,M,PC,SK,2009,95.3
A,TO_EMP,EMP_FT,M,PC,TR,2009,93.0
A,TO_EMP,EMP_FT,M,PC,UK,2009,95.6
A,TO_EMP,EMP_FT,T,PC,AL,2009,
A,TO_EMP,EMP_FT,T,PC,AT,2009,92.1
A,TO_EMP,EMP_FT,T,PC,BE,2009,94.9
A,TO_EMP,EMP_FT,T,PC,BG,2009,92.8
A,TO_EMP,EMP_FT,T,PC,CH,2009,94.0
A,TO_EMP,EMP_FT,T,PC,CY,2009,92.2
A,TO_EMP,EMP_FT,T,PC,CZ,2009,95.6
A,TO_EMP,EMP_FT,T,PC,DE,2009,95.8
A,TO_EMP,EMP_FT,T,PC,DK,2009,94.4
A,TO_EMP,EMP_FT,T,PC,EA,2009,93.9
A,TO_EMP,EMP_FT,T,PC,EA18,2009,93.9
A,TO_EMP,EMP_FT,T,PC,EA19,2009,93.9
A,TO_EMP,EMP_FT,T,PC,EA20,2009,
A,TO_EMP,EMP_FT,T,PC,EE,2009,93.8
A,TO_EMP,EMP_FT,T,PC,EL,2009,91.0
A,TO_EMP,EMP_FT,T,PC,ES,2009,89.9
A,TO_EMP,EMP_FT,T,PC,EU,2009,94.3
A,TO_EMP,EMP_FT,T,PC,EU27_2007,2009,94.3
A,TO_EMP,EMP_FT,T,PC,EU27_2020,2009,94.3
A,TO_EMP,EMP_FT,T,PC,EU28,2009,94.3
A,TO_EMP,EMP_FT,T,PC,FI,2009,91.4
A,TO_EMP,EMP_FT,T,PC,FR,2009,94.6
A,TO_EMP,EMP_FT,T,PC,HR,2009,89.9
A,TO_EMP,EMP_FT,T,PC,HU,2009,91.8
A,TO_EMP,EMP_FT,T,PC,IE,2009,95.6
A,TO_EMP,EMP_FT,T,PC,IS,2009,92.2
A,TO_EMP,EMP_FT,T,PC,IT,2009,93.7
A,TO_EMP,EMP_FT,T,PC,LT,2009,94.6
A,TO_EMP,EMP_FT,T,PC,LU,2009,95.4
A,TO_EMP,EMP_FT,T,PC,LV,2009,91.5
A,TO_EMP,EMP_FT,T,PC,ME,2009,
A,TO_EMP,EMP_FT,T,PC,MK,2009,90.4
A,TO_EMP,EMP_FT,T,PC,MT,2009,96.8
A,TO_EMP,EMP_FT,T,PC,NL,2009,96.4
A,TO_EMP,EMP_FT,T,PC,NO,2009,95.0
A,TO_EMP,EMP_FT,T,PC,PL,2009,95.6
A,TO_EMP,EMP_FT,T,PC,PT,2009,93.3
A,TO_EMP,EMP_FT,T,PC,RO,2009,98.5
A,TO_EMP,EMP_FT,T,PC,RS,2009,84.8
A,TO_EMP,EMP_FT,T,PC,SE,2009,93.7
A,TO_EMP,EMP_FT,T,PC,SI,2009,95.1
A,TO_EMP,EMP_FT,T,PC,SK,2009,94.6
A,TO_EMP,EMP_FT,T,PC,TR,2009,91.1
A,TO_EMP,EMP_FT,T,PC,UK,2009,94.5
A,TO_EMP,EMP_PT,F,PC,AL,2009,
A,TO_EMP,EMP_PT,F,PC,AT,2009,87.6
A,TO_EMP,EMP_PT,F,PC,BE,2009,92.0
A,TO_EMP,EMP_PT,F,PC,BG,2009,79.5
A,TO_EMP,EMP_PT,F,PC,CH,2009,86.9
A,TO_EMP,EMP_PT,F,PC,CY,2009,91.4
A,TO_EMP,EMP_PT,F,PC,CZ,2009,92.5
A,TO_EMP,EMP_PT,F,PC,DE,2009,90.1
A,TO_EMP,EMP_PT,F,PC,DK,2009,82.1
A,TO_EMP,EMP_PT,F,PC,EA,2009,88.8
A,TO_EMP,EMP_PT,F,PC,EA18,2009,88.8
A,TO_EMP,EMP_PT,F,PC,EA19,2009,88.8
A,TO_EMP,EMP_PT,F,PC,EA20,2009,
A,TO_EMP,EMP_PT,F,PC,EE,2009,83.8
A,TO_EMP,EMP_PT,F,PC,EL,2009,75.7
A,TO_EMP,EMP_PT,F,PC,ES,2009,85.3
A,TO_EMP,EMP_PT,F,PC,EU,2009,88.8
A,TO_EMP,EMP_PT,F,PC,EU27_2007,2009,88.8
A,TO_EMP,EMP_PT,F,PC,EU27_2020,2009,88.7
A,TO_EMP,EMP_PT,F,PC,EU28,2009,88.8
A,TO_EMP,EMP_PT,F,PC,FI,2009,78.2
A,TO_EMP,EMP_PT,F,PC,FR,2009,90.1
A,TO_EMP,EMP_PT,F,PC,HR,2009,84.0
A,TO_EMP,EMP_PT,F,PC,HU,2009,75.0
A,TO_EMP,EMP_PT,F,PC,IE,2009,85.5
A,TO_EMP,EMP_PT,F,PC,IS,2009,80.9
A,TO_EMP,EMP_PT,F,PC,IT,2009,86.4
A,TO_EMP,EMP_PT,F,PC,LT,2009,91.4
A,TO_EMP,EMP_PT,F,PC,LU,2009,89.8
A,TO_EMP,EMP_PT,F,PC,LV,2009,84.2
A,TO_EMP,EMP_PT,F,PC,ME,2009,
A,TO_EMP,EMP_PT,F,PC,MK,2009,70.2
A,TO_EMP,EMP_PT,F,PC,MT,2009,86.5
A,TO_EMP,EMP_PT,F,PC,NL,2009,89.4
A,TO_EMP,EMP_PT,F,PC,NO,2009,81.8
A,TO_EMP,EMP_PT,F,PC,PL,2009,86.1
A,TO_EMP,EMP_PT,F,PC,PT,2009,73.4
A,TO_EMP,EMP_PT,F,PC,RO,2009,97.2
A,TO_EMP,EMP_PT,F,PC,RS,2009,41.2
A,TO_EMP,EMP_PT,F,PC,SE,2009,83.0
A,TO_EMP,EMP_PT,F,PC,SI,2009,90.1
A,TO_EMP,EMP_PT,F,PC,SK,2009,85.6
A,TO_EMP,EMP_PT,F,PC,TR,2009,78.0
A,TO_EMP,EMP_PT,F,PC,UK,2009,89.4
A,TO_EMP,EMP_PT,M,PC,AL,2009,
A,TO_EMP,EMP_PT,M,PC,AT,2009,89.3
A,TO_EMP,EMP_PT,M,PC,BE,2009,82.8
A,TO_EMP,EMP_PT,M,PC,BG,2009,84.6
A,TO_EMP,EMP_PT,M,PC,CH,2009,81.3
A,TO_EMP,EMP_PT,M,PC,CY,2009,81.0
A,TO_EMP,EMP_PT,M,PC,CZ,2009,75.6
A,TO_EMP,EMP_PT,M,PC,DE,2009,84.8
A,TO_EMP,EMP_PT,M,PC,DK,2009,90.7
A,TO_EMP,EMP_PT,M,PC,EA,2009,83.6
A,TO_EMP,EMP_PT,M,PC,EA18,2009,83.6
A,TO_EMP,EMP_PT,M,PC,EA19,2009,83.6
A,TO_EMP,EMP_PT,M,PC,EA20,2009,
A,TO_EMP,EMP_PT,M,PC,EE,2009,76.1
A,TO_EMP,EMP_PT,M,PC,EL,2009,83.6
A,TO_EMP,EMP_PT,M,PC,ES,2009,76.3
A,TO_EMP,EMP_PT,M,PC,EU,2009,85.1
A,TO_EMP,EMP_PT,M,PC,EU27_2007,2009,85.2
A,TO_EMP,EMP_PT,M,PC,EU27_2020,2009,84.7
A,TO_EMP,EMP_PT,M,PC,EU28,2009,85.1
A,TO_EMP,EMP_PT,M,PC,FI,2009,78.0
A,TO_EMP,EMP_PT,M,PC,FR,2009,83.4
A,TO_EMP,EMP_PT,M,PC,HR,2009,72.8
A,TO_EMP,EMP_PT,M,PC,HU,2009,67.9
A,TO_EMP,EMP_PT,M,PC,IE,2009,88.5
A,TO_EMP,EMP_PT,M,PC,IS,2009,37.7
A,TO_EMP,EMP_PT,M,PC,IT,2009,82.0
A,TO_EMP,EMP_PT,M,PC,LT,2009,86.3
A,TO_EMP,EMP_PT,M,PC,LU,2009,84.6
A,TO_EMP,EMP_PT,M,PC,LV,2009,75.3
A,TO_EMP,EMP_PT,M,PC,ME,2009,
A,TO_EMP,EMP_PT,M,PC,MK,2009,62.4
A,TO_EMP,EMP_PT,M,PC,MT,2009,83.3
A,TO_EMP,EMP_PT,M,PC,NL,2009,89.6
A,TO_EMP,EMP_PT,M,PC,NO,2009,79.4
A,TO_EMP,EMP_PT,M,PC,PL,2009,84.8
A,TO_EMP,EMP_PT,M,PC,PT,2009,77.1
A,TO_EMP,EMP_PT,M,PC,RO,2009,97.9
A,TO_EMP,EMP_PT,M,PC,RS,2009,46.0
A,TO_EMP,EMP_PT,M,PC,SE,2009,81.7
A,TO_EMP,EMP_PT,M,PC,SI,2009,86.2
A,TO_EMP,EMP_PT,M,PC,SK,2009,91.2
A,TO_EMP,EMP_PT,M,PC,TR,2009,82.3
A,TO_EMP,EMP_PT,M,PC,UK,2009,87.1
A,TO_EMP,EMP_PT,T,PC,AL,2009,
A,TO_EMP,EMP_PT,T,PC,AT,2009,87.9
A,TO_EMP,EMP_PT,T,PC,BE,2009,90.3
A,TO_EMP,EMP_PT,T,PC,BG,2009,81.8
A,TO_EMP,EMP_PT,T,PC,CH,2009,86.0
A,TO_EMP,EMP_PT,T,PC,CY,2009,87.1
A,TO_EMP,EMP_PT,T,PC,CZ,2009,87.6
A,TO_EMP,EMP_PT,T,PC,DE,2009,89.3
A,TO_EMP,EMP_PT,T,PC,DK,2009,84.4
A,TO_EMP,EMP_PT,T,PC,EA,2009,87.8
A,TO_EMP,EMP_PT,T,PC,EA18,2009,87.8
A,TO_EMP,EMP_PT,T,PC,EA19,2009,87.8
A,TO_EMP,EMP_PT,T,PC,EA20,2009,
A,TO_EMP,EMP_PT,T,PC,EE,2009,81.7
A,TO_EMP,EMP_PT,T,PC,EL,2009,78.9
A,TO_EMP,EMP_PT,T,PC,ES,2009,83.0
A,TO_EMP,EMP_PT,T,PC,EU,2009,88.0
A,TO_EMP,EMP_PT,T,PC,EU27_2007,2009,88.0
A,TO_EMP,EMP_PT,T,PC,EU27_2020,2009,87.8
A,TO_EMP,EMP_PT,T,PC,EU28,2009,88.0
A,TO_EMP,EMP_PT,T,PC,FI,2009,78.1
A,TO_EMP,EMP_PT,T,PC,FR,2009,88.8
A,TO_EMP,EMP_PT,T,PC,HR,2009,79.0
A,TO_EMP,EMP_PT,T,PC,HU,2009,72.9
A,TO_EMP,EMP_PT,T,PC,IE,2009,86.5
A,TO_EMP,EMP_PT,T,PC,IS,2009,67.6
A,TO_EMP,EMP_PT,T,PC,IT,2009,85.4
A,TO_EMP,EMP_PT,T,PC,LT,2009,89.5
A,TO_EMP,EMP_PT,T,PC,LU,2009,89.1
A,TO_EMP,EMP_PT,T,PC,LV,2009,81.1
A,TO_EMP,EMP_PT,T,PC,ME,2009,
A,TO_EMP,EMP_PT,T,PC,MK,2009,64.9
A,TO_EMP,EMP_PT,T,PC,MT,2009,85.8
A,TO_EMP,EMP_PT,T,PC,NL,2009,89.5
A,TO_EMP,EMP_PT,T,PC,NO,2009,81.3
A,TO_EMP,EMP_PT,T,PC,PL,2009,85.7
A,TO_EMP,EMP_PT,T,PC,PT,2009,74.3
A,TO_EMP,EMP_PT,T,PC,RO,2009,97.6
A,TO_EMP,EMP_PT,T,PC,RS,2009,43.6
A,TO_EMP,EMP_PT,T,PC,SE,2009,82.6
A,TO_EMP,EMP_PT,T,PC,SI,2009,89.0
A,TO_EMP,EMP_PT,T,PC,SK,2009,87.3
A,TO_EMP,EMP_PT,T,PC,TR,2009,79.4
A,TO_EMP,EMP_PT,T,PC,UK,2009,88.9
A,TO_EMP,INAC,F,PC,AL,2009,
A,TO_EMP,INAC,F,PC,AT,2009,12.5
A,TO_EMP,INAC,F,PC,BE,2009,5.5
A,TO_EMP,INAC,F,PC,BG,2009,6.2
A,TO_EMP,INAC,F,PC,CH,2009,24.8
A,TO_EMP,INAC,F,PC,CY,2009,3.9
A,TO_EMP,INAC,F,PC,CZ,2009,9.2
A,TO_EMP,INAC,F,PC,DE,2009,14.7
A,TO_EMP,INAC,F,PC,DK,2009,14.9
A,TO_EMP,INAC,F,PC,EA,2009,8.6
A,TO_EMP,INAC,F,PC,EA18,2009,8.6
A,TO_EMP,INAC,F,PC,EA19,2009,8.6
A,TO_EMP,INAC,F,PC,EA20,2009,
A,TO_EMP,INAC,F,PC,EE,2009,17.4
A,TO_EMP,INAC,F,PC,EL,2009,6.0
A,TO_EMP,INAC,F,PC,ES,2009,8.0
A,TO_EMP,INAC,F,PC,EU,2009,9.2
A,TO_EMP,INAC,F,PC,EU27_2007,2009,9.3
A,TO_EMP,INAC,F,PC,EU27_2020,2009,8.2
A,TO_EMP,INAC,F,PC,EU28,2009,9.2
A,TO_EMP,INAC,F,PC,FI,2009,23.7
A,TO_EMP,INAC,F,PC,FR,2009,5.1
A,TO_EMP,INAC,F,PC,HR,2009,4.6
A,TO_EMP,INAC,F,PC,HU,2009,11.9
A,TO_EMP,INAC,F,PC,IE,2009,8.6
A,TO_EMP,INAC,F,PC,IS,2009,28.9
A,TO_EMP,INAC,F,PC,IT,2009,5.1
A,TO_EMP,INAC,F,PC,LT,2009,7.1
A,TO_EMP,INAC,F,PC,LU,2009,9.5
A,TO_EMP,INAC,F,PC,LV,2009,15.7
A,TO_EMP,INAC,F,PC,ME,2009,
A,TO_EMP,INAC,F,PC,MK,2009,4.4
A,TO_EMP,INAC,F,PC,MT,2009,8.1
A,TO_EMP,INAC,F,PC,NL,2009,14.9
A,TO_EMP,INAC,F,PC,NO,2009,14.1
A,TO_EMP,INAC,F,PC,PL,2009,6.5
A,TO_EMP,INAC,F,PC,PT,2009,6.6
A,TO_EMP,INAC,F,PC,RO,2009,3.6
A,TO_EMP,INAC,F,PC,RS,2009,6.7
A,TO_EMP,INAC,F,PC,SE,2009,20.2
A,TO_EMP,INAC,F,PC,SI,2009,2.5
A,TO_EMP,INAC,F,PC,SK,2009,8.2
A,TO_EMP,INAC,F,PC,TR,2009,5.8
A,TO_EMP,INAC,F,PC,UK,2009,17.2
A,TO_EMP,INAC,M,PC,AL,2009,
A,TO_EMP,INAC,M,PC,AT,2009,9.4
A,TO_EMP,INAC,M,PC,BE,2009,5.8
A,TO_EMP,INAC,M,PC,BG,2009,4.5
A,TO_EMP,INAC,M,PC,CH,2009,20.1
A,TO_EMP,INAC,M,PC,CY,2009,3.0
A,TO_EMP,INAC,M,PC,CZ,2009,5.9
A,TO_EMP,INAC,M,PC,DE,2009,12.2
A,TO_EMP,INAC,M,PC,DK,2009,13.5
A,TO_EMP,INAC,M,PC,EA,2009,7.6
A,TO_EMP,INAC,M,PC,EA18,2009,7.6
A,TO_EMP,INAC,M,PC,EA19,2009,7.6
A,TO_EMP,INAC,M,PC,EA20,2009,
A,TO_EMP,INAC,M,PC,EE,2009,14.8
A,TO_EMP,INAC,M,PC,EL,2009,4.1
A,TO_EMP,INAC,M,PC,ES,2009,5.9
A,TO_EMP,INAC,M,PC,EU,2009,8.4
A,TO_EMP,INAC,M,PC,EU27_2007,2009,8.5
A,TO_EMP,INAC,M,PC,EU27_2020,2009,7.3
A,TO_EMP,INAC,M,PC,EU28,2009,8.4
A,TO_EMP,INAC,M,PC,FI,2009,13.3
A,TO_EMP,INAC,M,PC,FR,2009,4.9
A,TO_EMP,INAC,M,PC,HR,2009,2.9
A,TO_EMP,INAC,M,PC,HU,2009,8.6
A,TO_EMP,INAC,M,PC,IE,2009,9.1
A,TO_EMP,INAC,M,PC,IS,2009,16.3
A,TO_EMP,INAC,M,PC,IT,2009,6.1
A,TO_EMP,INAC,M,PC,LT,2009,7.4
A,TO_EMP,INAC,M,PC,LU,2009,7.5
A,TO_EMP,INAC,M,PC,LV,2009,11.8
A,TO_EMP,INAC,M,PC,ME,2009,
A,TO_EMP,INAC,M,PC,MK,2009,6.3
A,TO_EMP,INAC,M,PC,MT,2009,11.0
A,TO_EMP,INAC,M,PC,NL,2009,12.4
A,TO_EMP,INAC,M,PC,NO,2009,19.8
A,TO_EMP,INAC,M,PC,PL,2009,6.1
A,TO_EMP,INAC,M,PC,PT,2009,5.8
A,TO_EMP,INAC,M,PC,RO,2009,4.4
A,TO_EMP,INAC,M,PC,RS,2009,6.3
A,TO_EMP,INAC,M,PC,SE,2009,14.7
A,TO_EMP,INAC,M,PC,SI,2009,4.4
A,TO_EMP,INAC,M,PC,SK,2009,7.6
A,TO_EMP,INAC,M,PC,TR,2009,11.2
A,TO_EMP,INAC,M,PC,UK,2009,16.7
A,TO_EMP,INAC,T,PC,AL,2009,
A,TO_EMP,INAC,T,PC,AT,2009,11.4
A,TO_EMP,INAC,T,PC,BE,2009,5.6
A,TO_EMP,INAC,T,PC,BG,2009,5.4
A,TO_EMP,INAC,T,PC,CH,2009,23.4
A,TO_EMP,INAC,T,PC,CY,2009,3.6
A,TO_EMP,INAC,T,PC,CZ,2009,8.0
A,TO_EMP,INAC,T,PC,DE,2009,13.7
A,TO_EMP,INAC,T,PC,DK,2009,14.2
A,TO_EMP,INAC,T,PC,EA,2009,8.2
A,TO_EMP,INAC,T,PC,EA18,2009,8.2
A,TO_EMP,INAC,T,PC,EA19,2009,8.2
A,TO_EMP,INAC,T,PC,EA20,2009,
A,TO_EMP,INAC,T,PC,EE,2009,16.3
A,TO_EMP,INAC,T,PC,EL,2009,5.3
A,TO_EMP,INAC,T,PC,ES,2009,7.2
A,TO_EMP,INAC,T,PC,EU,2009,8.9
A,TO_EMP,INAC,T,PC,EU27_2007,2009,9.0
A,TO_EMP,INAC,T,PC,EU27_2020,2009,7.9
A,TO_EMP,INAC,T,PC,EU28,2009,8.9
A,TO_EMP,INAC,T,PC,FI,2009,19.1
A,TO_EMP,INAC,T,PC,FR,2009,5.0
A,TO_EMP,INAC,T,PC,HR,2009,3.9
A,TO_EMP,INAC,T,PC,HU,2009,10.7
A,TO_EMP,INAC,T,PC,IE,2009,8.8
A,TO_EMP,INAC,T,PC,IS,2009,23.9
A,TO_EMP,INAC,T,PC,IT,2009,5.4
A,TO_EMP,INAC,T,PC,LT,2009,7.2
A,TO_EMP,INAC,T,PC,LU,2009,8.7
A,TO_EMP,INAC,T,PC,LV,2009,14.1
A,TO_EMP,INAC,T,PC,ME,2009,
A,TO_EMP,INAC,T,PC,MK,2009,5.0
A,TO_EMP,INAC,T,PC,MT,2009,8.9
A,TO_EMP,INAC,T,PC,NL,2009,13.9
A,TO_EMP,INAC,T,PC,NO,2009,16.7
A,TO_EMP,INAC,T,PC,PL,2009,6.4
A,TO_EMP,INAC,T,PC,PT,2009,6.2
A,TO_EMP,INAC,T,PC,RO,2009,3.9
A,TO_EMP,INAC,T,PC,RS,2009,6.5
A,TO_EMP,INAC,T,PC,SE,2009,17.5
A,TO_EMP,INAC,T,PC,SI,2009,3.3
A,TO_EMP,INAC,T,PC,SK,2009,8.0
A,TO_EMP,INAC,T,PC,TR,2009,7.1
A,TO_EMP,INAC,T,PC,UK,2009,17.0
A,TO_EMP,UNE,F,PC,AL,2009,
A,TO_EMP,UNE,F,PC,AT,2009,33.5
A,TO_EMP,UNE,F,PC,BE,2009,23.5
A,TO_EMP,UNE,F,PC,BG,2009,22.1
A,TO_EMP,UNE,F,PC,CH,2009,51.2
A,TO_EMP,UNE,F,PC,CY,2009,30.9
A,TO_EMP,UNE,F,PC,CZ,2009,36.2
A,TO_EMP,UNE,F,PC,DE,2009,18.5
A,TO_EMP,UNE,F,PC,DK,2009,27.5
A,TO_EMP,UNE,F,PC,EA,2009,21.6
A,TO_EMP,UNE,F,PC,EA18,2009,21.6
A,TO_EMP,UNE,F,PC,EA19,2009,21.6
A,TO_EMP,UNE,F,PC,EA20,2009,
A,TO_EMP,UNE,F,PC,EE,2009,36.5
A,TO_EMP,UNE,F,PC,EL,2009,13.6
A,TO_EMP,UNE,F,PC,ES,2009,22.0
